customer_id,recency,frequency,monetary,total_orders,total_items,gross_revenue,average_order_value,average_quantity,unique_products,customer_lifetime_days,days_since_first_purchase,average_days_between_orders,max_days_between_orders,cancellation_count,cancellation_rate,cancelled_revenue,country,recent_spend_90d,historical_spend_prior,spend_trend,order_frequency_trend,recent_order_count_90d,recency_acceleration,spending_momentum,product_diversity_ratio,cancellation_revenue_ratio,purchase_frequency_rate,future_orders_90d,future_revenue_90d,churn_label,cluster,segment_name,churn_probability,predicted_future_value,revenue_at_risk
15959,591,3,542.89,3,269,542.89,180.96,89.67,58,0,591,0.01,0.01,0,0.0,0.0,United Kingdom,0.0,542.89,0.0,0.0,0,587.1266,0.0,0.2148,0.0,3.0,0,0.0,1,0,Low-Value / Dormant,0.7130324904572644,90.60280763968107,64.6
15960,283,4,410.95,4,258,410.95,102.74,64.5,24,61,344,20.33,40.97,1,0.2,16.95,United Kingdom,0.0,410.95,0.0,0.0,0,13.2646,0.0,0.0927,0.0411,0.0645,0,0.0,1,0,Low-Value / Dormant,0.83744580737555,73.64295257379797,61.67
15961,288,1,451.28999999999996,1,154,451.28999999999996,451.29,154.0,42,0,288,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,451.29,0.0,0.0,0,288.0,0.0,0.271,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7581907664703582,91.17066506712327,69.12
15962,358,1,289.48,1,228,289.48,289.48,228.0,43,0,358,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,289.48,0.0,0.0,0,358.0,0.0,0.1878,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7143578097918656,114.35018914561405,81.69
15964,572,1,269.21,1,93,269.21,269.21,93.0,20,0,572,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,269.21,0.0,0.0,0,572.0,0.0,0.2128,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.897233880076524,42.77388806144013,38.38
15965,276,10,2119.26,10,953,2119.26,211.93,95.3,144,369,645,41.01,88.96,1,0.0909,13.75,United Kingdom,0.0,2119.26,0.0,0.0,0,6.5703,0.0,0.1509,0.0065,0.027,3,652.68,0,0,Low-Value / Dormant,0.4032145007682754,289.5117477865011,116.74
15966,359,1,426.53000000000003,1,275,426.53000000000003,426.53,275.0,27,0,359,0.0,0.0,1,0.5,26.95,United Kingdom,0.0,426.53,0.0,0.0,0,359.0,0.0,0.0978,0.063,1.0,0,0.0,1,2,Active Casuals,0.799209951455149,118.77482173709404,94.93
15967,227,11,2730.22,11,1038,2730.22,248.2,94.36,290,419,647,41.99,84.02,1,0.0833,22.4,United Kingdom,0.0,2730.22,0.0,0.0,0,5.2799,0.0,0.2791,0.0082,0.0262,1,235.78,0,3,High-Value At Risk,0.3687894320124599,283.89855420731527,104.7
15968,297,1,404.54999999999995,1,247,404.54999999999995,404.55,247.0,70,0,297,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,404.55,0.0,0.0,0,297.0,0.0,0.2823,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7085925410691808,82.20179289682855,58.25
15969,94,3,769.65,3,143,769.65,256.55,47.67,23,336,431,168.48,240.01,0,0.0,0.0,United Kingdom,0.0,769.65,0.0,0.0,0,0.5546,0.0,0.1597,0.0,0.0089,2,357.4,0,0,Low-Value / Dormant,0.5774940717052826,155.73168333393528,89.93
15970,212,2,1017.32,2,498,1017.32,508.66,249.0,19,295,507,295.03,295.03,0,0.0,0.0,United Kingdom,0.0,1017.32,0.0,0.0,0,0.7162,0.0,0.0381,0.0,0.0068,0,0.0,1,0,Low-Value / Dormant,0.7336404918294984,148.199779251716,108.73
15971,17,13,3812.4300000000007,13,1446,3812.4300000000007,293.26,111.23,12,623,640,51.92,299.64,2,0.1333,972.4,United Kingdom,1023.3,2789.13,0.3668,0.2143,3,0.3213,0.3668,0.0083,0.255,0.0208,5,2090.4,0,0,Low-Value / Dormant,0.18483053101116526,775.320016136274,143.3
15972,365,5,1769.33,5,468,1769.33,353.87,93.6,104,143,509,35.99,95.95,0,0.0,0.0,United Kingdom,0.0,1769.33,0.0,0.0,0,9.867,0.0,0.2217,0.0,0.0347,0,0.0,1,0,Low-Value / Dormant,0.7242395711673933,197.91412742965215,143.34
15973,275,3,680.62,3,195,680.62,226.87,65.0,8,62,338,31.43,62.13,2,0.4,208.05,United Kingdom,0.0,680.62,0.0,0.0,0,8.4795,0.0,0.0408,0.3052,0.0476,0,0.0,1,2,Active Casuals,0.8085983673497339,115.19519492552374,93.15
15974,4,6,2895.0099999999998,6,1864,2895.0099999999998,482.5,310.67,119,193,197,38.65,65.81,1,0.1429,12.6,United Kingdom,840.16,2054.85,0.4087,0.2857,2,0.1009,0.4087,0.0638,0.0044,0.0309,1,547.14,0,0,Low-Value / Dormant,0.15134053751861992,664.1373160427893,100.51
15976,74,6,1694.4099999999999,6,1053,1694.4099999999999,282.4,175.5,265,385,460,77.19,190.24,0,0.0,0.0,United Kingdom,217.65,1476.76,0.1473,0.1429,1,0.9464,0.1473,0.2514,0.0,0.0155,0,0.0,1,3,High-Value At Risk,0.4328364593825055,340.36123442750727,147.32
15978,341,2,2180.6400000000003,2,1556,2180.6400000000003,1090.32,778.0,72,211,553,211.98,211.98,2,0.5,6.8,United Kingdom,0.0,2180.64,0.0,0.0,0,1.6011,0.0,0.0462,0.0031,0.0094,1,1098.78,0,2,Active Casuals,0.5230320704940149,467.39872471226937,244.46
15979,511,1,329.21999999999997,1,450,329.21999999999997,329.22,450.0,22,0,511,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,329.22,0.0,0.0,0,511.0,0.0,0.0488,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8821163587754765,56.04315305700968,49.44
15980,163,5,4905.0,5,3854,4905.0,981.0,770.8,83,302,465,75.5,236.1,2,0.2857,47.4,United Kingdom,0.0,4905.0,0.0,0.0,0,2.1306,0.0,0.0215,0.0097,0.0165,2,1638.68,0,2,Active Casuals,0.3968685290682114,789.2582794532242,313.23
15981,46,19,8412.49,19,4257,8412.49,442.76,224.05,131,483,529,26.83,90.17,6,0.24,94.7,United Kingdom,836.0,7576.49,0.1103,0.1,2,1.6526,0.1103,0.0308,0.0113,0.0393,2,950.28,0,3,High-Value At Risk,0.07653865464543921,1455.3999305151237,111.39
15982,514,1,324.51,1,131,324.51,324.51,131.0,45,0,514,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,324.51,0.0,0.0,0,514.0,0.0,0.3409,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8716631146277014,46.39099713278205,40.44
15983,269,7,2783.62,7,1680,2783.62,397.66,240.0,117,372,642,62.16,334.04,0,0.0,0.0,United Kingdom,0.0,2783.62,0.0,0.0,0,4.2587,0.0,0.0696,0.0,0.0188,1,326.75,0,0,Low-Value / Dormant,0.28176821338749114,402.314714276843,113.36
15984,9,27,7419.9,27,4858,7419.9,274.81,179.93,425,637,647,24.54,123.07,1,0.0357,67.5,United Kingdom,1032.18,6387.72,0.1616,0.0714,2,0.3524,0.1616,0.0875,0.0091,0.0423,3,973.12,0,3,High-Value At Risk,0.09577493929098395,1400.5563002633553,134.14
15985,32,7,2715.2799999999997,7,2750,2715.2799999999997,387.9,392.86,50,438,470,73.0,199.85,1,0.125,105.0,United Kingdom,242.84,2472.44,0.0982,0.125,1,0.4324,0.0982,0.0182,0.0387,0.0159,0,0.0,1,0,Low-Value / Dormant,0.21099678728007448,612.877707939118,129.32
15986,290,1,186.3,1,100,186.3,186.3,100.0,11,0,290,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,186.3,0.0,0.0,0,290.0,0.0,0.1089,0.0,1.0,1,168.12,0,0,Low-Value / Dormant,0.7696945572002116,58.345361575734785,44.91
15987,29,7,1296.8500000000001,7,1431,1296.8500000000001,185.26,204.43,98,258,288,43.14,149.19,0,0.0,0.0,United Kingdom,677.55,619.3,1.0923,0.25,2,0.6569,1.0923,0.0684,0.0,0.027,1,239.14,0,0,Low-Value / Dormant,0.15668906422461348,442.47931878441125,69.33
15988,460,2,582.1100000000002,2,296,582.1100000000002,291.06,148.0,93,105,565,105.05,105.05,0,0.0,0.0,United Kingdom,0.0,582.11,0.0,0.0,0,4.3377,0.0,0.3131,0.0,0.0189,1,156.78,0,0,Low-Value / Dormant,0.8119567777337753,106.67302491160281,86.61
15989,284,2,368.30999999999995,2,169,368.30999999999995,184.15,84.5,81,361,646,361.84,361.84,0,0.0,0.0,United Kingdom,0.0,368.31,0.0,0.0,0,0.7827,0.0,0.4765,0.0,0.0055,0,0.0,1,0,Low-Value / Dormant,0.8211935495065475,68.98129979289739,56.65
15990,196,6,1607.01,6,814,1607.01,267.83,135.67,95,362,558,72.43,207.12,0,0.0,0.0,United Kingdom,0.0,1607.01,0.0,0.0,0,2.6694,0.0,0.1166,0.0,0.0165,1,390.74,0,0,Low-Value / Dormant,0.5128506342235155,274.2875190280475,140.67
15991,443,1,150.55,1,41,150.55,150.55,41.0,6,0,443,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,150.55,0.0,0.0,0,443.0,0.0,0.1429,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8989305299759872,33.35866080375132,29.99
15992,305,2,854.6099999999999,2,497,854.6099999999999,427.3,248.5,51,57,362,57.12,57.12,0,0.0,0.0,United Kingdom,0.0,854.61,0.0,0.0,0,5.2474,0.0,0.1024,0.0,0.0345,1,41.99,0,0,Low-Value / Dormant,0.6467076699100611,158.2368872597867,102.33
15994,320,2,761.4100000000001,2,289,761.4100000000001,380.71,144.5,69,224,544,224.01,224.01,2,0.5,3.34,United Kingdom,0.0,761.41,0.0,0.0,0,1.4221,0.0,0.2379,0.0044,0.0089,1,414.27,0,2,Active Casuals,0.5253849519097816,120.65618900849974,63.39
15995,323,1,694.5400000000001,1,352,694.5400000000001,694.54,352.0,108,0,323,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,694.54,0.0,0.0,0,323.0,0.0,0.3059,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.6723320286492994,146.3118943343486,98.37
15996,25,6,1233.58,6,599,1233.58,205.6,99.83,128,280,306,56.18,98.01,1,0.1429,15.9,United Kingdom,252.59,980.99,0.2572,0.2857,2,0.4372,0.2572,0.2133,0.0129,0.0214,1,152.82,0,0,Low-Value / Dormant,0.1999718869774633,273.8629196715759,54.76
15997,526,0,0.0,0,0,0.0,0.0,0.0,0,0,526,0.0,0.0,1,1.0,23.4,United Kingdom,0.0,0.0,0.0,0.0,0,526.0,0.0,0.0,23.4,0.0,0,0.0,1,2,Active Casuals,0.9449168283593973,34.161178466939575,32.28
15998,80,14,7299.179999999999,14,4688,7299.179999999999,521.37,334.86,614,566,647,43.61,99.95,5,0.2632,87.95,United Kingdom,329.84,6969.34,0.0473,0.0667,1,1.7932,0.0473,0.1309,0.012,0.0247,2,974.96,0,3,High-Value At Risk,0.104832053344615,1411.654696157822,147.99
15999,644,1,20.4,1,24,20.4,20.4,24.0,1,0,644,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,20.4,0.0,0.0,0,644.0,0.0,0.04,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9337860435716729,36.39087244993718,33.98
16001,290,1,583.39,1,337,583.39,583.39,337.0,29,0,290,0.0,0.0,1,0.5,64.33,United Kingdom,0.0,583.39,0.0,0.0,0,290.0,0.0,0.0858,0.1101,1.0,0,0.0,1,2,Active Casuals,0.7175424127571244,131.88171421290156,94.63
16002,534,1,169.20999999999998,1,70,169.20999999999998,169.21,70.0,42,0,534,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,169.21,0.0,0.0,0,534.0,0.0,0.5915,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9000774499802069,37.61428081086594,33.86
16003,43,8,4672.360000000001,8,1620,4672.360000000001,584.05,202.5,126,601,645,85.96,221.1,0,0.0,0.0,United Kingdom,612.9,4059.46,0.1509,0.2222,2,0.4945,0.1509,0.0777,0.0,0.0133,2,941.47,0,0,Low-Value / Dormant,0.2487262646805232,683.7737229765568,170.07
16004,383,5,2146.39,5,1076,2146.39,429.28,215.2,63,208,592,52.23,88.85,0,0.0,0.0,United Kingdom,0.0,2146.39,0.0,0.0,0,7.1955,0.0,0.0585,0.0,0.0239,0,0.0,1,0,Low-Value / Dormant,0.8862309190751779,194.84415472108284,172.68
16005,91,8,2062.19,8,1106,2062.19,257.77,138.25,232,267,359,38.28,105.0,1,0.1111,32.45,United Kingdom,0.0,2062.19,0.0,0.0,0,2.3168,0.0,0.2096,0.0157,0.0299,2,303.3,0,3,High-Value At Risk,0.26299323726479473,392.5193094948008,103.23
16006,120,2,332.81999999999994,2,205,332.81999999999994,166.41,102.5,75,176,296,176.05,176.05,0,0.0,0.0,United Kingdom,0.0,332.82,0.0,0.0,0,0.6778,0.0,0.3641,0.0,0.0113,0,0.0,1,0,Low-Value / Dormant,0.5808967498055008,109.91380100837239,63.85
16007,89,5,2086.92,5,1824,2086.92,417.38,364.8,269,362,452,90.74,168.04,0,0.0,0.0,United Kingdom,363.7,1723.22,0.2109,0.1667,1,0.9702,0.2109,0.1474,0.0,0.0138,2,966.14,0,3,High-Value At Risk,0.33552254128242576,403.96402001174783,135.54
16008,113,13,4999.5,13,2989,4999.5,384.58,229.92,58,425,539,35.5,177.9,0,0.0,0.0,United Kingdom,0.0,4999.5,0.0,0.0,0,3.096,0.0,0.0194,0.0,0.0305,2,339.63,0,0,Low-Value / Dormant,0.21974960440094704,680.9140097865707,149.63
16009,68,1,441.59,1,196,441.59,441.59,196.0,55,0,68,0.0,0.0,0,0.0,0.0,United Kingdom,441.59,0.0,441.59,0.5,1,68.0,441.59,0.2792,0.0,1.0,3,530.52,0,0,Low-Value / Dormant,0.5554877335297795,306.9315090224711,170.5
16010,154,11,1694.86,11,919,1694.86,154.08,83.55,122,165,320,16.6,111.97,1,0.0833,1.95,United Kingdom,0.0,1694.86,0.0,0.0,0,8.7514,0.0,0.1326,0.0011,0.0663,0,0.0,1,0,Low-Value / Dormant,0.4467114022074094,435.0480153677865,194.34
16011,1,25,4433.71,25,2707,4433.71,177.35,108.28,169,646,647,26.92,81.25,1,0.0385,13.45,United Kingdom,967.0,3466.71,0.2789,0.1923,5,0.0358,0.2789,0.0624,0.003,0.0386,4,1167.3,0,3,High-Value At Risk,0.043558846472009985,960.2190221910674,41.83
16012,37,4,2695.42,4,1512,2695.42,673.86,378.0,176,401,438,133.67,246.18,0,0.0,0.0,United Kingdom,1132.12,1563.3,0.7237,0.4,2,0.2748,0.7237,0.1163,0.0,0.01,1,283.17,0,0,Low-Value / Dormant,0.4191144415864061,523.205156778388,219.28
16013,7,72,42357.18,72,18862,42357.18,588.29,261.97,52,633,640,8.92,48.0,9,0.1111,4641.62,United Kingdom,10608.02,31749.16,0.3341,0.1644,12,0.7059,0.3341,0.0028,0.1096,0.1136,12,13721.26,0,3,High-Value At Risk,0.04562465235297049,12173.025934761907,555.39
16014,61,4,967.8299999999999,4,426,967.8299999999999,241.96,106.5,211,525,586,175.05,269.14,0,0.0,0.0,United Kingdom,260.75,707.08,0.3682,0.2,1,0.3465,0.3682,0.4941,0.0,0.0076,1,132.45,0,0,Low-Value / Dormant,0.5407761037191461,235.73354843447717,127.48
16016,105,7,1408.96,7,579,1408.96,201.28,82.71,127,206,311,34.34,140.02,2,0.2222,13.45,United Kingdom,0.0,1408.96,0.0,0.0,0,2.9714,0.0,0.219,0.0095,0.0338,4,674.44,0,2,Active Casuals,0.33143028776813677,360.05316896522845,119.33
16017,326,4,1333.6999999999998,4,533,1333.6999999999998,333.42,133.25,81,286,612,95.35,214.06,0,0.0,0.0,United Kingdom,0.0,1333.7,0.0,0.0,0,3.3837,0.0,0.1517,0.0,0.0139,1,211.88,0,0,Low-Value / Dormant,0.6628686560806097,149.71910202648314,99.24
16018,89,3,451.13,3,357,451.13,150.38,119.0,39,551,641,276.0,336.07,0,0.0,0.0,United Kingdom,161.9,289.23,0.5578,0.25,1,0.3213,0.5578,0.1089,0.0,0.0054,1,247.0,0,0,Low-Value / Dormant,0.46781883038692607,135.152292924514,63.23
16019,45,25,16495.170000000002,25,6419,16495.170000000002,659.81,256.76,210,588,634,24.54,108.96,7,0.2188,489.7,United Kingdom,462.75,16032.42,0.0289,0.0385,1,1.7618,0.0289,0.0327,0.0297,0.0424,2,833.99,0,3,High-Value At Risk,0.09441349400351948,1421.4054678790835,134.2
16021,304,2,487.03000000000003,2,276,487.03000000000003,243.52,138.0,117,149,453,149.15,149.15,0,0.0,0.0,United Kingdom,0.0,487.03,0.0,0.0,0,2.0246,0.0,0.4224,0.0,0.0133,0,0.0,1,0,Low-Value / Dormant,0.5644385466254861,116.66102479309693,65.85
16022,169,1,602.6300000000001,1,255,602.6300000000001,602.63,255.0,68,0,169,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,602.63,0.0,0.0,0,169.0,0.0,0.2656,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.657260130534791,145.7100724235981,95.77
16023,101,2,500.68999999999994,2,227,500.68999999999994,250.34,113.5,59,74,175,74.03,74.03,0,0.0,0.0,United Kingdom,0.0,500.69,0.0,0.0,0,1.3461,0.0,0.2588,0.0,0.0267,1,219.12,0,0,Low-Value / Dormant,0.43740527788774397,151.63487431693625,66.33
16024,320,2,232.96,2,107,232.96,116.48,53.5,21,0,320,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,232.96,0.0,0.0,0,319.5562,0.0,0.1944,0.0,2.0,1,251.03,0,0,Low-Value / Dormant,0.7855701684535393,66.32657647569862,52.1
16027,0,15,2048.36,15,2099,2048.36,136.56,139.93,20,608,609,43.49,154.98,3,0.1667,248.52,United Kingdom,417.95,1630.41,0.2562,0.1875,3,0.0,0.2562,0.0095,0.1213,0.0246,0,0.0,1,0,Low-Value / Dormant,0.4720042034295088,391.68747769469695,184.88
16028,504,1,82.2,1,18,82.2,82.2,18.0,5,0,504,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,82.2,0.0,0.0,0,504.0,0.0,0.2632,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9318092103373944,33.084593948262906,30.83
16029,2,96,91042.92,96,39768,91042.92,948.36,414.25,56,637,640,6.72,26.96,13,0.1193,16319.15,United Kingdom,17383.88,73659.04,0.236,0.2165,21,0.2592,0.236,0.0014,0.1792,0.1505,11,26720.7,0,3,High-Value At Risk,0.052899275284333004,21011.137903333314,1111.47
16030,218,1,331.24,1,283,331.24,331.24,283.0,28,0,218,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,331.24,0.0,0.0,0,218.0,0.0,0.0986,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7947885041283181,78.46489818237724,62.36
16031,1,2,547.9000000000001,2,421,547.9000000000001,273.95,210.5,91,154,156,154.95,154.95,0,0.0,0.0,United Kingdom,242.27,305.63,0.7901,0.3333,1,0.0064,0.7901,0.2156,0.0,0.0129,0,0.0,1,0,Low-Value / Dormant,0.46950371089175585,230.48699139455633,108.21
16032,365,6,1965.72,6,1467,1965.72,327.62,244.5,130,67,432,13.44,21.01,0,0.0,0.0,United Kingdom,0.0,1965.72,0.0,0.0,0,25.2816,0.0,0.0886,0.0,0.0882,0,0.0,1,0,Low-Value / Dormant,0.8033270025091512,210.9994108569432,169.5
16033,17,23,7694.540000000001,23,2820,7694.540000000001,334.55,122.61,444,376,394,17.13,43.0,9,0.2812,143.74,United Kingdom,2599.18,5095.36,0.51,0.2083,5,0.9376,0.51,0.1574,0.0187,0.061,4,2914.27,0,3,High-Value At Risk,0.03166445583738528,2684.929003211287,85.02
16034,105,6,911.32,6,585,911.32,151.89,97.5,43,213,318,42.63,124.14,1,0.1429,2.95,United Kingdom,0.0,911.32,0.0,0.0,0,2.4067,0.0,0.0734,0.0032,0.028,0,0.0,1,0,Low-Value / Dormant,0.39046206933508854,195.6316024108784,76.39
16035,469,1,217.73000000000002,1,33,217.73000000000002,217.73,33.0,21,0,469,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,217.73,0.0,0.0,0,469.0,0.0,0.6176,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8909537582560823,41.175307768536605,36.69
16036,172,3,1986.6499999999999,3,780,1986.6499999999999,662.22,260.0,88,356,529,178.46,196.01,0,0.0,0.0,United Kingdom,0.0,1986.65,0.0,0.0,0,0.9584,0.0,0.1127,0.0,0.0084,1,570.19,0,0,Low-Value / Dormant,0.5519880768105244,312.0097288482936,172.23
16037,178,5,1509.3400000000001,5,766,1509.3400000000001,301.87,153.2,62,378,557,94.72,185.95,2,0.2857,19.9,United Kingdom,0.0,1509.34,0.0,0.0,0,1.8597,0.0,0.0808,0.0132,0.0132,0,0.0,1,2,Active Casuals,0.545687689635182,234.2415418535835,127.82
16038,86,2,393.3299999999999,2,229,393.3299999999999,196.66,114.5,23,24,110,24.1,24.1,1,0.3333,17.45,United Kingdom,76.38,316.95,0.2402,0.3333,1,3.4266,0.2402,0.1,0.0443,0.08,1,78.45,0,2,Active Casuals,0.6107742878699063,108.0188694795444,65.98
16039,332,2,456.4,2,409,456.4,228.2,204.5,27,204,537,204.81,204.81,1,0.3333,6.75,United Kingdom,0.0,456.4,0.0,0.0,0,1.6131,0.0,0.0659,0.0148,0.0098,0,0.0,1,2,Active Casuals,0.6553842518203968,107.18978295791926,70.25
16040,57,6,1979.53,6,1010,1979.53,329.92,168.33,82,461,518,92.25,161.95,1,0.1429,33.2,United Kingdom,453.75,1525.78,0.2972,0.1429,1,0.6113,0.2972,0.0811,0.0168,0.013,1,437.37,0,0,Low-Value / Dormant,0.4669315449247025,377.98483722804167,176.49
16041,50,2,2739.8,2,1044,2739.8,1369.9,522.0,5,0,50,0.0,0.0,0,0.0,0.0,United Kingdom,2739.8,0.0,2739.8,0.6667,2,49.9653,2739.8,0.0048,0.0,2.0,1,426.6,0,0,Low-Value / Dormant,0.32835328105956935,627.6321301248131,206.09
16042,16,5,1508.3300000000004,5,947,1508.3300000000004,301.67,189.4,58,346,362,86.5,224.94,3,0.375,62.22,United Kingdom,415.53,1092.8,0.3799,0.1667,1,0.1829,0.3799,0.0612,0.0412,0.0144,3,736.99,0,2,Active Casuals,0.39723689375517757,425.2050342889885,168.91
16043,120,7,1759.0899999999997,7,850,1759.0899999999997,251.3,121.43,48,270,390,45.02,71.02,0,0.0,0.0,United Kingdom,0.0,1759.09,0.0,0.0,0,2.6078,0.0,0.0564,0.0,0.0258,1,97.5,0,0,Low-Value / Dormant,0.30180600706414523,322.2697326544235,97.26
16044,344,1,340.84,1,170,340.84,340.84,170.0,19,0,344,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,340.84,0.0,0.0,0,344.0,0.0,0.1111,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8186036891104215,69.21125115746047,56.66
16045,28,8,3434.9300000000003,8,2108,3434.9300000000003,429.37,263.5,111,378,407,54.14,126.19,1,0.1111,247.9,United Kingdom,479.45,2955.48,0.1622,0.2222,2,0.5078,0.1622,0.0526,0.0721,0.0211,0,0.0,1,0,Low-Value / Dormant,0.3228899803004562,646.352821669944,208.7
16046,471,1,235.78000000000003,1,248,235.78000000000003,235.78,248.0,22,0,471,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,235.78,0.0,0.0,0,471.0,0.0,0.0884,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8667466285132615,43.80112632251868,37.96
16047,591,1,107.14,1,1,107.14,107.14,1.0,1,0,591,0.0,0.0,0,0.0,0.0,EIRE,0.0,107.14,0.0,0.0,0,591.0,0.0,0.5,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9379384070486342,33.084593948262906,31.03
16048,282,4,818.79,4,425,818.79,204.7,106.25,30,176,458,58.71,149.96,1,0.2,5.95,United Kingdom,0.0,818.79,0.0,0.0,0,4.7231,0.0,0.0704,0.0073,0.0226,0,0.0,1,0,Low-Value / Dormant,0.6968215108561676,130.4155231574732,90.88
16049,284,3,777.34,3,369,777.34,259.11,123.0,175,141,425,70.51,133.1,0,0.0,0.0,United Kingdom,0.0,777.34,0.0,0.0,0,3.9712,0.0,0.473,0.0,0.0211,3,1074.81,0,0,Low-Value / Dormant,0.537082608550335,248.7254630253983,133.59
16050,82,3,300.7,3,388,300.7,100.23,129.33,19,227,310,113.91,209.87,0,0.0,0.0,United Kingdom,137.9,162.8,0.8419,0.25,1,0.7136,0.8419,0.0488,0.0,0.0132,0,0.0,1,0,Low-Value / Dormant,0.5350281547583964,129.84064545138799,69.47
16051,590,1,188.44,1,80,188.44,188.44,80.0,12,0,590,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,188.44,0.0,0.0,0,590.0,0.0,0.1481,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.897233880076524,33.084593948262906,29.68
16053,31,5,3247.08,5,2277,3247.08,649.42,455.4,153,488,519,122.04,291.14,2,0.2857,28.7,United Kingdom,1124.19,2122.89,0.5293,0.1667,1,0.252,0.5293,0.0672,0.0088,0.0102,1,387.76,0,2,Active Casuals,0.3021214195355977,488.4958418923705,147.59
16054,54,4,2111.88,4,791,2111.88,527.97,197.75,109,471,526,157.26,273.06,3,0.4286,21.2,United Kingdom,783.9,1327.98,0.5899,0.2,1,0.3412,0.5899,0.1376,0.01,0.0085,0,0.0,1,2,Active Casuals,0.5653648926058328,385.277819436094,217.82
16055,129,1,134.8,1,22,134.8,134.8,22.0,8,0,129,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,134.8,0.0,0.0,0,129.0,0.0,0.3478,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8192192287849737,81.04863818240553,66.4
16057,5,9,3135.96,9,1448,3135.96,348.44,160.89,148,604,610,75.62,234.96,6,0.4,615.18,United Kingdom,484.69,2651.27,0.1827,0.3,3,0.0653,0.1827,0.1021,0.1961,0.0149,1,718.89,0,2,Active Casuals,0.22686478722475717,598.9664811577203,135.88
16058,315,1,62.7,1,18,62.7,62.7,18.0,2,0,315,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,62.7,0.0,0.0,0,315.0,0.0,0.1053,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8975693526014321,51.219109722791416,45.97
16059,72,10,2545.01,10,1180,2545.01,254.5,118.0,207,405,478,45.1,90.94,0,0.0,0.0,United Kingdom,303.6,2241.41,0.1354,0.0909,1,1.5618,0.1354,0.1753,0.0,0.0246,2,508.56,0,3,High-Value At Risk,0.13163069780814776,486.6390081973958,64.06
16060,309,3,541.95,3,243,541.95,180.65,81.0,22,93,403,46.93,63.78,0,0.0,0.0,United Kingdom,0.0,541.95,0.0,0.0,0,6.4466,0.0,0.0902,0.0,0.0319,0,0.0,1,0,Low-Value / Dormant,0.7564850034843847,101.14957595774112,76.52
16061,340,1,89.65,1,19,89.65,89.65,19.0,3,0,340,0.0,0.0,2,0.6667,44.7,United Kingdom,0.0,89.65,0.0,0.0,0,340.0,0.0,0.15,0.4931,1.0,0,0.0,1,2,Active Casuals,0.897371912266682,47.9293080534309,43.01
16062,42,7,2487.97,7,1885,2487.97,355.42,269.29,122,402,445,67.16,123.13,0,0.0,0.0,United Kingdom,199.96,2288.01,0.0874,0.125,1,0.6162,0.0874,0.0647,0.0,0.0174,1,375.48,0,0,Low-Value / Dormant,0.15022581730432022,416.70400886182216,62.6
16063,169,1,335.32000000000005,1,262,335.32000000000005,335.32,262.0,23,0,169,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,335.32,0.0,0.0,0,169.0,0.0,0.0875,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7771920282987144,91.12207744898788,70.82
